381000028517,0,0,1,-10112,390256,3.641554
381000078161,1,-1,1,-2398,34660,3.79336
381000169349,0,0,1,-1814,1540,3.560441
381000680981,1,-1,1,-777,31038,3.797729
381001388219,0,0,1,-7138,234012,3.129705
381001667531,0,1,1,-1474,36342,3.680963
381002137853,1,1,1,-2160,-49634,3.622591
381002405657,1,1,1,-1483,36330,3.858101
381002490679,1,0,1,683,28947,3.173922
381002655877,0,-1,1,-12063,-505089,2.918517
381002881421,1,0,1,-7780,-263079,2.903538
381003429619,1,0,1,-74775,-7876245,3.119927
381004019173,0,-1,1,-3108,60762,3.082606
381004092493,0,-1,1,-51093,4462164,3.01967
381004331941,0,1,1,-5316,-147986,2.964313
381004948661,1,1,1,-237,29632,3.638329
381005712739,1,1,1,-13565,-613032,2.9606
381006193807,1,0,0,-9998,382805,3.253879
381006690283,0,0,1,-2276,51270,2.94511
381006909643,0,1,1,782,28742,4.051744
381006939311,1,0,1,-3409,-70887,3.282668
381007989949,1,0,0,-19132,1017405,3.783998
381008527973,0,0,1,-1955,15000,3.18925
381008634283,0,1,1,-223,29651,3.744192
381009211091,0,-1,1,-45460,3746029,2.906656
381009317849,1,0,0,-15431,737114,2.926053
381009344959,1,1,1,-6827,-221984,2.900233
381009897397,0,-1,1,-6580,205492,4.527142
381010147621,1,0,1,-9975,383747,3.759212
381010650011,0,-1,1,-6317,197637,3.787189
381011240033,1,1,1,-4083,103018,3.58744
381012440399,1,-1,1,-6474,204288,2.904541
381014185987,1,0,0,-707,30508,2.93606
381014613799,1,1,1,-5285,142668,3.71782
381014651663,1,-1,1,-357,29900,2.977637
381015956383,1,0,0,-4283,111544,3.557828
381016208149,0,1,1,-81457,8921157,3.570673
381016526537,1,1,1,-124458,-16951666,3.005326
381017113403,0,-1,1,-5168,147786,4.667939
381017256131,0,1,1,-83725,9296808,3.122713
381018093661,1,-1,1,-3048,58310,3.021485
381018357647,1,1,1,-5108,141492,4.154384
381019078721,1,1,1,-1926,12482,3.264245
381019207157,0,1,1,-5628,-161664,3.960127
381019220203,0,1,1,-64788,6325836,3.310642
381019608721,1,-1,1,-8073,279608,3.995911
381019616767,1,1,0,-510,-30241,2.911021
381019640273,1,-1,1,-57171,5275860,3.458162
381020543083,0,0,1,-3746,93110,3.778345
381020916061,0,0,1,-2788,-48255,2.908086
381021030307,1,-1,0,-9637,-360522,2.903633
381021238243,1,1,1,-705,30266,2.955004
381022691141,0,1,1,-8456,295014,3.738715
381022793923,1,1,1,-23403,1367950,3.848263
381022952251,0,1,1,-7447,246665,3.423781
381023321489,1,1,0,1312,-22859,3.03025
381023982659,0,-1,1,-3681,-89730,3.581426
381024167851,0,-1,1,-289,29855,3.352619
381024684211,0,1,1,593,29372,3.458494
381024965197,0,-1,1,-1843,7390,3.125108
381025161109,0,1,1,-1817,2077,3.399605
381026278757,0,1,1,-35125,2521955,3.137237
381026461619,0,-1,1,-2531,58158,3.710581
381026882123,0,0,1,-3181,75170,3.12183
381027838417,1,1,0,-4425,107512,2.992694
381029262641,1,-1,1,-2307,-51388,3.148217
381029477957,1,0,0,-2403,-34460,2.901168
381029491781,0,1,1,-302371,63896117,3.071104
381029725799,1,0,0,-3032,-57239,3.047599
381029928803,0,0,1,-15322,730601,3.757137
381030203737,1,-1,1,-1935,-13330,3.035293
381030529661,1,-1,1,-699,30712,2.991572
381031200307,0,-1,1,1718,10883,3.163393
381031807931,0,0,1,-2377,53588,2.96126
381032257283,0,0,1,-5125,-144307,3.084712
381032610229,0,0,1,-5419,150642,4.681012
381034002523,0,1,1,-55490,5012820,4.559309
381034089413,1,-1,0,-3707,82572,2.914651
381034161181,0,0,1,-2356,-32487,3.513376
381034184581,0,0,1,-8059,276876,3.930616
381034469149,0,-1,1,-3555,77184,3.646523
381035037041,1,0,0,-3406,70227,3.138508
381035274731,0,0,1,-577,30174,3.386561
381035602963,0,1,1,-21463,1203512,3.934523
381035669291,0,-1,1,-8355,298245,3.542166
381035834117,0,-1,1,-8858,322480,3.052226
381036301957,1,-1,0,-1813,-596,3.393028
381039161227,0,1,1,1267,24525,3.277514
381039956527,1,0,0,1348,-22673,2.978547
381040089139,1,0,0,-3125,-60586,3.104257
381041047763,0,0,1,-3952,100131,3.802916
381041173433,1,1,0,1399,-21254,3.222526
381041235269,0,1,1,-11449,466787,3.968246
381041681563,0,0,1,-3146,-74128,2.960868
381042126481,1,0,1,-2942,67965,3.083482
381042559057,1,0,0,-442,29877,3.60546
381042629713,1,1,1,1367,-21872,3.611316
381042918917,0,0,1,-2105,-22356,3.639085
381043384763,1,1,1,-9529,355290,3.589246
381043458251,0,-1,1,1610,-16790,3.145248
381043927477,0,0,1,-14332,-659734,3.20849
381044189083,1,0,0,-2794,63903,3.009299
381044442059,0,0,1,-1993,45330,3.759695
381044609747,0,0,1,-416914,103613859,3.900009
381044626199,1,-1,1,-18547,-967092,3.160926
381044895983,1,-1,0,-2036,-18691,3.10158
381045755683,0,0,1,-596,-30223,2.965423
381045809843,1,1,0,-2941,-69436,3.727082
381046541819,0,-1,1,1484,-20450,3.127838
381046571909,0,0,1,-2609,41820,4.104398
381046819403,1,1,0,-3396,80359,3.518005
381047508341,0,1,1,-223766,40667202,2.994229
381047740651,1,-1,1,-469,30072,3.547537
381047890283,0,-1,1,1206,24546,2.914368
381048354523,0,1,1,-540,29910,3.882852
381048880951,1,-1,0,-3773,-93080,3.699594
381048924181,0,-1,1,-7142,232806,3.610195
381049351973,0,1,1,-41058,3188388,3.563177
381049499339,0,0,1,-673,30450,4.843248
381049569701,0,1,1,-1856,7482,3.267937
381049960157,0,1,1,-6419,-197862,2.974302
381051872827,1,1,1,-2174,-26208,2.930542
381052168747,0,1,1,-7478,248190,3.366655
381052276523,1,-1,1,1113,-26310,3.466513
381052735429,0,-1,1,-11629,485665,3.007108
381052901987,0,0,1,-176740,28598985,3.741431
381053282923,0,-1,1,-10854,439894,3.073591
381053349217,1,0,0,-4019,93128,3.900794
381053393239,1,0,0,-5620,158953,3.120226
381053543113,1,-1,1,-22501,1305062,3.214581
381053980667,1,0,0,-30297,2027468,2.928741
381054013199,1,-1,1,-3064,-57356,3.679987
381054330451,1,-1,1,-3136,74606,3.419478
381054475531,1,-1,1,-514,30164,3.691086
381054912571,0,1,1,-5320,150518,3.805727
381055603609,1,0,0,-7101,231634,3.304246
381056436581,0,1,1,-3467,71601,3.294682
381057020761,1,0,0,-2548525,1565750514,3.941899
381057327037,0,0,1,-2821,-49435,2.927402
381057580843,1,0,0,-72579,7520020,3.340794
381058260197,0,1,1,-3955,89705,3.760738
381058296173,1,1,0,-1275,33958,3.430133
381058550749,0,0,1,-5257,-143671,3.003586
381058711091,0,0,1,-1177,-33521,3.198826
381058791917,1,0,1,-101,-29711,2.948304
381059278507,1,-1,1,-17697,-901210,3.561711
381059598539,1,0,1,1226,24775,3.062757
381059712227,0,-1,1,943,-27846,3.174712
381059824517,0,1,1,-6194,183216,3.554668
381059863277,1,0,0,-6203,185164,2.909449
381060322499,1,1,1,-386,29682,4.607517
381060678763,0,1,1,-27339,1731063,2.939838
381061677371,0,-1,1,-2387,54627,3.051618
381061936667,0,1,1,1812,-482,3.824063
381061961629,1,1,1,1694,-12020,3.017673
381062157083,0,0,1,-15106,715232,3.040801
381062775493,0,1,1,-61858,-5942232,2.932519
381064458529,1,-1,0,1747,9178,3.065695
381064660843,0,1,1,1732,-10044,3.382
381064944859,0,-1,1,1679,12905,3.164666
381065120531,1,-1,1,-230383,42619668,3.617221
381065734037,0,1,1,-194260,32890460,3.376942
381066949517,1,1,0,-3779,92662,2.987481
381067035509,1,0,0,1464,20549,3.451245
381067740731,1,1,1,-817,30690,3.379035
381067961669,0,0,1,-4439,109892,3.443025
381068762309,0,0,1,-1904,11852,3.250115
381068781979,0,1,1,-794,30660,3.608638
381068874539,1,-1,1,-19534,1055274,3.616028
381069600251,0,-1,1,1568,17122,3.427409
381069684757,0,0,1,-3940,90438,3.516
381069808997,0,1,1,-1819,2561,3.337203
381070173811,0,1,1,-13915,627872,4.040993
381070694929,1,1,1,-46309,3816306,3.077704
381070940059,0,0,1,202,-29680,3.133263
381072190903,1,0,0,1812,1015,3.16471
381072509729,1,0,0,-93277,10957224,3.163919
381072668987,1,1,1,-143514,-20985940,2.999697
381073517963,0,1,1,1286,24246,3.145331
381074418883,0,0,1,88,-29699,3.039994
381075279659,0,0,1,962,27390,3.054451
381076076377,1,1,1,-1818,-3602,4.910177
381076319977,1,0,1,-1872,-9591,2.985504
381078151541,0,0,1,-2393,33882,3.544262
381078217763,1,0,0,-44007,3549502,3.238459
381078598507,0,1,1,-11048,444288,3.433295
381078943279,1,0,1,-1394,35703,3.916728
381079305917,1,0,1,-1836,5681,3.646903
381079743659,0,0,1,-1483,36950,3.159833
381079982389,0,-1,1,-9772,373900,3.404683
381080586779,1,-1,0,-1078,32947,2.931462
381080917169,1,0,0,-637329,-195889616,3.238617
381081303643,0,1,1,256,-29574,3.720845
381082046203,0,1,1,-39678,3029052,3.98976
381082183451,0,0,1,-11269,461400,3.873855
381082478437,0,0,1,-9952,380976,2.907873
381083315329,1,-1,0,-54166,4865671,3.710992
381083598901,1,1,1,-3265,76348,3.019509
381084052267,0,1,1,-3048,70248,3.433241
381084383717,0,0,1,-2718920,-1725610432,3.21486
381084440027,0,-1,1,-858,31524,2.931117
381084711317,0,1,1,-3303,65667,3.101404
381085349399,1,-1,1,-8766,319468,2.937175
381085463573,0,0,1,-14489,-670626,3.12435
381085945613,0,1,1,-3443,70728,3.072044
381086326637,0,0,1,-9902,378091,3.67078
381086688331,0,1,1,-3442,82070,3.960023
381086731709,1,1,1,394,29712,2.939324
381086870539,0,-1,1,1264,23728,2.955383
381086929693,0,-1,1,-43441,3499354,3.265458
381086942941,0,0,1,-8089,278441,3.012863
381087431449,1,0,0,-3406,81789,3.281421
381087607573,0,0,1,-13264,-587226,3.654063
381087779851,0,1,1,-121839,-16409913,3.330228
381087944033,1,0,0,-3093,-59432,3.405838
381088034531,0,1,1,-1575,37702,3.244727
381088272563,0,0,1,-872536,-313706233,3.25605
381089206061,1,1,1,-3330,-81092,3.696166
381089415869,1,-1,1,-10021,387456,3.759704
381089482793,1,0,0,-16830,839501,3.406219
381090096953,1,0,0,-12718,-552309,3.009943
381090194699,0,1,1,-1727,39991,4.025189
381090576037,0,1,1,-2010,17260,3.139974
381090924509,1,0,0,-4099,96204,3.431658
381091243217,1,1,0,-1938,-45095,2.998935
381092225237,1,-1,0,-4928,131039,3.014366
381092707643,1,0,0,1467,-20236,3.690896
381092967331,1,0,0,1678,13639,3.235579
381093711641,1,-1,0,146,29657,3.066839
381094425989,0,0,1,-8057,-276772,3.134088
381094510411,0,0,1,706,28810,4.873593
381094622749,1,-1,1,-7599,255114,4.803929
381094714829,0,1,1,-1875,-10368,3.676438
381095309537,1,1,0,1070,26921,2.966599
381095336533,0,1,1,-2008,17160,3.638294
381095382611,0,-1,1,-28909,1901800,3.419739
381095966123,0,0,1,-14011,639030,2.977726
381097208339,1,0,0,-3585,76798,3.170807
381097733827,1,0,0,-24828,1504003,3.494788
381098038267,1,-1,0,-12928,568241,2.962758
381098600021,1,1,0,-1549,37214,3.770897
381099250817,1,-1,1,-12615,549296,3.780674
381099548237,0,1,1,-5385,147390,3.743365
381100440863,1,1,1,-6288,191584,3.849376
381101057983,1,1,0,-1930,-14359,3.448246
381101605061,0,1,1,-2011,17309,3.919229
381101857387,0,1,1,-148,29660,4.591055
381102527051,0,0,1,-458356,119440746,3.502491
381102771677,0,1,1,-1858,7661,4.033633
381103441637,0,1,1,-5393,-151329,3.027274
381103707253,1,0,0,-2203,26308,3.64205
381103914187,1,0,0,-2728,-46331,3.972159
381103955663,1,0,0,-38265,2878016,3.030703
381104079877,0,0,1,-6346,-192300,3.039031
381104366129,1,-1,1,-3003,70700,3.987151
381105755759,1,0,0,-104115785,408896850514,3.253034
381106017917,0,0,1,-2150,24293,3.04092
381106404691,1,0,0,-18532,969939,3.031895
381107138053,0,-1,1,-12018,-502248,3.773384
381108154949,0,0,1,-4529,113492,3.842641
381108398771,0,-1,1,1320,-23715,2.902226
381108747827,1,0,0,-3028,56589,3.948664
381110775931,0,0,1,-253016,48985796,3.559881
381112390261,0,0,1,-3538,-75358,3.319412
381112968371,1,0,0,-1816,-2403,3.014153
381112998571,0,0,1,-1619,38870,5.065279
381113017309,0,-1,1,-3317,68382,3.850672
381113518439,1,0,0,-6712,209001,3.76981
381113528111,1,-1,0,-1970,-15343,2.914798
381114413243,0,0,1,89,29700,3.293477
381115212251,0,-1,1,-764,31050,3.649069
381116026321,1,1,1,-3286,64770,3.1654
381116651491,1,-1,0,-1586,-37989,3.01543
381117252941,1,1,1,-5517,158200,3.695814
381117338957,0,-1,1,-4773,-121820,3.087432
381117629671,1,1,1,-2117,21996,2.983796
381117833419,1,1,1,-2710,44328,3.16566
381117928811,0,1,1,1778,7662,2.922
381118415203,1,-1,1,-2010,-17394,3.35503
381118732523,0,-1,1,-6304,197044,3.588117
381118888411,0,1,1,1298,-23200,2.94436
381119457151,1,0,1,-13555,-609255,3.026081
381119766233,1,0,1,-2106,22199,3.670399
381120048097,1,0,0,-6973,225498,5.045345
381120079931,0,0,1,-40516,3139116,4.76746
381120941837,0,1,1,-33278,2325351,3.05985
381121195853,1,0,0,-3544,86173,3.189819
381121422307,0,1,1,1727,-10360,4.523074
381121556363,0,0,1,-505,-30022,3.57765
381123198787,1,1,1,-3538,73884,3.775392
381123211933,1,1,0,-91386,-10671499,2.983657
381123292309,0,-1,1,-2844,-49320,3.925335
381123307153,1,-1,1,-520,30180,3.796286
381123581147,0,-1,1,-3543,87627,3.785427
381123994919,1,1,1,-269697,53796766,3.100864
381124788901,0,-1,1,-12206,522288,3.708566
381125230373,1,0,1,92,-29693,2.94357
381125389949,1,-1,1,-4957,132232,3.265568
381125706713,1,-1,1,-254841,49580370,3.570726
381126121021,1,-1,1,-1863,9138,3.820244
381126300691,0,1,1,-597,30030,2.964454
381126674917,0,0,1,-1876,9792,3.774177
381126879541,1,-1,1,-47692,4020812,3.018177
381129076417,1,0,0,-5188,146433,3.910767
381129162149,0,1,1,-4347,-107703,4.087223
381129241813,0,-1,1,-2363,33549,2.98035
381130364053,0,0,1,-2755,47070,3.326625
381130703557,1,1,1,642,-28768,3.003907
381130793639,1,-1,1,-2056,-19604,3.207658
381132026293,1,0,1,-812,30939,2.91564
381132267947,0,-1,1,1508,-19856,3.68963
