97,701,[(3,62,15),(4,313,66)]
41,1657,[(2,49,16),(2,256,7),(4,30688,1737)]
5,13591,[(3,83,8)]
3,22679,[(3,32243,2002)]
5,13613,[(2,248,9)]
61,1117,[(1,4044,11),(2,51,16),(2,261,2),(3,788,171),(3,10688,111),(4,473,582)]
11,6197,[(4,6153,158)]
5,13633,[(2,44102,481)]
13,5237,[(2,241,10),(4,12988,945)]
3,22691,[(3,1072,25)]
11,6199,[(3,26,5)]
47,1451,[(3,554,9)]
79,863,[(1,28,1)]
233,293,[(4,639,70)]
163,419,[(1,16,1)]
23,2969,[(1,51,2),(4,32943,1316)]
3,22777,[(1,5723,364)]
101,677,[(1,24,1),(2,259,6),(2,261,4),(3,2988,299),(3,4384,105),(3,7952,561),(3,9636,155),(4,2607,106)]
7,9767,[(1,6325,8),(1,11920,209),(4,34144,555)]
5,13649,[(4,8529,1096)]
53,1289,[(1,21,2)]
83,823,[(3,49195,1258)]
7,9781,[(1,1581,20)]
5,13693,[(2,232,11)]
7,9787,[(1,395,6)]
5,13669,[(1,5492,189),(1,9448,153),(2,53,16),(2,173,14),(3,244,11),(4,13649,234)]
7,9791,[(3,21961,846)]
13,5261,[(1,8776,55),(2,6533,80),(3,808,15)]
17,4021,[(3,649,26)]
13,5279,[(4,12991,1710)]
5,13729,[(2,262,1)]
19,3613,[(4,4131,440)]
11,6247,[(3,142,7),(3,197,8),(4,314,405)]
47,1459,[(1,298,15)]
71,967,[(3,13,2)]
5,13757,[(2,57,16)]
173,397,[(1,268,99),(1,2408,33),(3,3356,667),(4,295,66)]
19,3623,[(3,1411,18)]
13,5303,[(3,5165,114)]
71,971,[(1,30,1)]
7,9851,[(1,74,5),(1,397,2),(4,18038,1503)]
3,22963,[(1,53920,1387)]
23,2999,[(1,219,2),(1,4084,171)]
7,9857,[(1,235,22)]
19,3631,[(3,3342,145)]
151,457,[(1,6611,342)]
13,5309,[(2,59,16)]
29,2381,[(2,243,10)]
29,2383,[(3,71,4),(4,7183,654)]
3,23053,[(4,22081,930)]
73,947,[(3,5909,216),(3,41939,1752)]
5,13841,[(4,13521,476)]
37,1871,[(3,1,24)]
7,9887,[(3,6095,48)]
17,4073,[(2,5997,260)]
3,23087,[(3,4681,52)]
11,6287,[(3,14447,66)]
5,13831,[(3,1507,26)]
193,359,[(3,2881,120)]
13,5323,[(4,1401,410)]
11,6299,[(3,24,5)]
113,613,[(2,262,5)]
5,13873,[(2,202,13)]
71,977,[(1,1919,126),(1,4501,12),(1,10521,418),(4,2387,174)]
13,5333,[(2,5153,320)]
5,13877,[(2,6483,170)]
11,6311,[(3,742,15)]
29,2393,[(2,234,11)]
23,3019,[(1,34,3),(1,1891,66),(4,1498,39)]
37,1877,[(2,4693,340),(3,28960,69),(4,1729,90)]
31,2239,[(1,16927,780)]
5,13901,[(2,63,16)]
157,443,[(4,48841,1110)]
41,1697,[(2,221,12),(2,44571,364),(3,267,14),(4,40287,1672)]
73,953,[(4,3719,300)]
17,4093,[(3,3313,116),(3,20783,142)]
47,1481,[(1,27,2),(4,1527,268)]
151,461,[(1,85,2)]
83,839,[(1,894,77)]
3,23209,[(1,139,6),(1,19651,1274)]
103,677,[(4,265,66)]
113,617,[(4,39375,796)]
31,2251,[(1,129,10)]
19,3673,[(1,1379,60)]
223,313,[(4,33699,1330)]
53,1319,[(3,3797,168),(4,5223,146)]
11,6367,[(1,74,3)]
7,10007,[(1,100,1)]
7,10009,[(4,34719,940)]
23,3049,[(1,491,12)]
13,5399,[(3,107,6),(4,21583,294)]
5,14033,[(2,898,405)]
5,14029,[(2,257,8)]
17,4127,[(3,15,4)]
47,1493,[(1,519,28),(1,1391,6),(4,1305,82)]
3,23399,[(3,197,12)]
29,2423,[(3,5739,238),(3,6979,36)]
167,421,[(1,307,12),(1,33997,1302),(4,247,66)]
37,1901,[(2,236,11),(2,44809,416),(4,43468,1491)]
181,389,[(3,5564,345)]
3,23473,[(1,2455,448)]
3,23497,[(4,20425,1304)]
97,727,[(3,6925,1242)]
7,10079,[(3,551,60)]
5,14107,[(4,7051,84)]
227,311,[(1,158,3)]
23,3067,[(1,3523,72)]
41,1721,[(3,40,3),(3,6939,1060),(4,34080,1337)]
13,5437,[(4,20695,906)]
7,10091,[(1,52534,1265),(4,4762,219)]
17,4157,[(3,19630,69),(4,4089,130)]
19,3719,[(3,995,306)]
3,23549,[(4,8173,868)]
223,317,[(4,24785,978)]
31,2281,[(4,1125,34)]
107,661,[(4,233,66)]
139,509,[(4,185,18)]
71,997,[(1,101,6)]
173,409,[(2,266,1)]
29,2441,[(2,142,15),(3,21338,315),(4,8361,1670)]
13,5449,[(2,266,3)]
23,3079,[(3,53,4),(3,29168,869),(4,35096,945)]
5,14173,[(2,73,16),(4,5524,465)]
31,2287,[(3,672,11),(3,13751,840)]
23,3083,[(1,1990,261)]
17,4177,[(2,247,10)]
3,23677,[(4,22705,942)]
47,1511,[(1,1127,66)]
3,23663,[(4,10894,565)]
7,10151,[(1,76,5),(1,403,2),(4,32248,1773)]
3,23719,[(1,154,1)]
109,653,[(1,3092,11),(2,181,14),(2,259,8),(3,18428,645),(4,217,66)]
67,1063,[(3,3,2)]
263,271,[(1,21331,180)]
41,1741,[(2,266,5)]
3,23789,[(4,10067,2024)]
11,6491,[(1,460,39)]
199,359,[(1,6389,340),(4,35720,189)]
5,14281,[(1,5834,105)]
17,4201,[(4,13207,1176)]
5,14293,[(2,77,16)]
7,10211,[(3,3506,111)]
3,23833,[(4,23641,620)]
37,1933,[(2,265,6),(2,42841,1560)]
233,307,[(4,19415,564)]
7,10223,[(3,7097,576)]
163,439,[(1,58846,477)]
59,1213,[(4,17831,690)]
19,3767,[(1,1346,65)]
5,14321,[(4,14001,484)]
31,2311,[(3,75,4)]
11,6521,[(1,325,42),(1,36435,1886),(4,5817,340)]
23,3119,[(3,377,168)]
41,1753,[(4,11936,585)]
23,3121,[(1,151,30)]
7,10273,[(1,12169,264)]
3,23929,[(1,7579,56)]
47,1531,[(1,623,12)]
167,431,[(1,397,42)]
181,397,[(4,108,17)]
3,23957,[(4,11857,330)]
17,4231,[(3,11,4),(3,64423,250)]
5,14387,[(4,6991,258)]
89,809,[(1,8220,17),(2,249,10),(3,80,3)]
227,317,[(4,591,70)]
79,911,[(1,416,665)]
11,6551,[(3,18,5),(3,645,14),(4,2830,183)]
5,14401,[(1,89,6)]
5,14419,[(4,57271,1446)]
41,1759,[(4,859,30),(4,36019,570)]
17,4241,[(1,63,2),(1,7572,253),(2,81,16),(2,256,9),(2,264,7),(3,209,18),(3,5868,715),(3,10724,51),(3,20524,1653),(3,28404,83),(4,1432,159),(4,3153,292),(4,34848,1351)]
3,24049,[(1,4343,420)]
23,3137,[(1,17693,522),(4,637,150)]
7,10313,[(1,101,2)]
257,281,[(2,261,8)]
13,5557,[(2,240,11)]
3,24071,[(3,77,10)]
167,433,[(1,749,6)]
3,24103,[(1,130,7)]
157,461,[(1,232,221),(1,1052,7),(2,269,2),(3,3616,51),(4,167,66)]
17,4259,[(3,23191,150)]
7,10343,[(1,251,22)]
71,1019,[(1,798,5)]
191,379,[(3,6554,425)]
71,1021,[(1,12763,180),(4,21983,930)]
173,419,[(4,1503,86)]
3,24169,[(1,109,8)]
127,571,[(3,182,15)]
3,24197,[(4,12097,110)]
29,2503,[(3,341,8)]
17,4271,[(3,9,4)]
13,5573,[(2,268,5),(2,6728,55),(4,5521,150)]
47,1543,[(3,437,8)]
3,24179,[(3,248,13)]
5,14519,[(4,58071,482)]
17,4273,[(2,185,14),(4,33040,1791)]
61,1193,[(2,6742,65)]
5,14551,[(3,77,8)]
43,1693,[(4,12239,750)]
73,997,[(3,994,33),(3,6794,1431),(4,22655,942)]
5,14561,[(3,4938,47)]
11,6619,[(3,16,5)]
23,3169,[(1,221,6)]
31,2351,[(3,9628,495),(4,36400,573)]
3,24337,[(1,143,6)]
37,1973,[(1,44,1),(2,251,10),(2,643,410),(3,32,3)]
233,313,[(2,607,410)]
11,6637,[(4,3073,606)]
107,683,[(1,24,1)]
41,1783,[(4,36239,960)]
67,1091,[(1,32,1)]
199,367,[(3,29537,690)]
113,647,[(4,4253,210)]
5,14621,[(2,87,16),(4,14601,242)]
5,14627,[(4,9089,1386)]
179,409,[(1,52595,408)]
3,24407,[(3,539,18)]
7,10459,[(1,78,5)]
3,24419,[(3,2116,35)]
7,10463,[(3,367,12)]
19,3853,[(4,1917,44)]
67,1093,[(4,20615,906)]
157,467,[(4,1711,90)]
89,823,[(4,27401,840)]
61,1201,[(1,15,2)]
5,14653,[(2,263,8)]
47,1559,[(1,7737,70)]
13,5639,[(3,3197,1326)]
23,3187,[(1,4013,1098)]
19,3863,[(1,62,1)]
13,5641,[(2,6558,205)]
11,6679,[(3,14,5)]
13,5653,[(2,3993,370),(4,1236,415)]
7,10501,[(4,8233,678)]
67,1097,[(1,5,2)]
17,4327,[(3,5,4),(3,1465,38)]
3,24527,[(3,2366,37),(4,9698,2035)]
83,887,[(3,21,2)]
47,1567,[(1,5135,228),(1,11440,51),(4,35624,1365)]
73,1009,[(2,269,6)]
13,5669,[(2,271,4)]
29,2543,[(4,10143,202)]
17,4337,[(1,320,33),(2,152,15),(3,2815,108)]
23,3209,[(1,173,30)]
97,761,[(2,91,16)]
31,2383,[(4,36624,965)]
73,1013,[(3,70,3)]
7,10567,[(1,100,3)]
5,14797,[(2,272,1)]
13,5693,[(2,253,10)]
3,24671,[(3,73,10)]
11,6737,[(1,81,2)]
43,1723,[(3,700,33)]
37,2003,[(4,497,150)]
3,24697,[(1,157,2),(1,7283,266)]
5,14813,[(2,272,3)]
137,541,[(4,7,66)]
5,14831,[(3,32297,1386)]
59,1259,[(1,1728,35)]
61,1217,[(1,34,1)]
13,5717,[(2,265,8)]
19,3911,[(1,926,85)]
3,24767,[(3,5534,1177)]
17,4373,[(1,66,1),(2,154,15),(3,423,22)]
149,499,[(4,175,18)]
3,24793,[(1,155,4)]
37,2011,[(4,987,32)]
47,1583,[(1,124,21),(1,159,2)]
73,1019,[(3,467,36)]
7,10631,[(3,851,18),(3,12596,69),(4,37168,579)]
163,457,[(1,38837,1032)]
73,1021,[(3,10403,210)]
3,24841,[(1,9349,1560)]
131,569,[(1,237,70)]
19,3923,[(1,4672,407)]
7,10651,[(1,1347,76),(1,6758,693),(4,5322,73)]
7,10663,[(1,261,22)]
13,5743,[(3,185,42),(4,21919,930)]
17,4391,[(4,37011,970)]
5,14957,[(2,273,4)]
31,2411,[(3,10,3)]
13,5749,[(2,271,6),(2,6833,60)]
5,14969,[(1,117,4),(1,203,66)]
3,24979,[(1,152,5)]
3,24967,[(1,158,1)]
103,727,[(3,1989,14)]
23,3259,[(1,1061,216),(1,3866,207),(4,25982,1197)]
97,773,[(1,26,1),(2,3422,385),(3,5113,138),(4,62225,1506)]
193,389,[(1,14,1),(2,274,1),(3,97,6)]
11,6827,[(3,10812,413)]
7,10723,[(3,78,7)]
5,15031,[(3,187,10)]
17,4421,[(1,7002,341),(2,246,11),(2,274,3),(3,1041,76),(4,4353,134)]
3,25037,[(4,11581,580)]
13,5779,[(4,12717,952)]
3,25057,[(1,113,8)]
47,1601,[(1,343,12),(1,54777,148),(4,1103,156),(4,46527,1784)]
17,4423,[(4,37555,582)]
257,293,[(1,6,1),(2,270,7),(3,127,6)]
7,10753,[(1,41,6),(1,891,92),(4,37635,194)]
79,953,[(1,233,28)]
5,15073,[(2,6262,265)]
109,691,[(4,291,20)]
5,15077,[(2,267,8)]
7,10771,[(3,31434,109)]
13,5801,[(4,15079,1770)]
19,3967,[(3,3033,140),(4,3954,445)]
5,15083,[(4,7339,264)]
199,379,[(4,90,17)]
11,6857,[(1,1939,396)]
163,463,[(3,65,12)]
31,2437,[(1,191,6)]
269,281,[(2,158,15)]
11,6871,[(3,2,5),(3,845,16),(4,9770,903)]
29,2609,[(4,7689,1690)]
13,5821,[(3,48,5)]
41,1847,[(3,93,4),(3,357,44)]
53,1429,[(2,101,16)]
3,25261,[(4,17761,1810)]
7,10831,[(1,411,10)]
31,2447,[(3,8,3),(3,2959,120),(4,34648,1827)]
5,15173,[(2,5333,330)]
37,2053,[(2,235,12)]
11,6907,[(3,2008,259)]
151,503,[(1,7552,775)]
23,3307,[(1,38,3)]
13,5849,[(4,23383,306)]
19,4003,[(3,204,7)]
5,15199,[(3,559,16)]
5,15217,[(2,218,13)]
11,6911,[(1,6,5)]
113,673,[(2,257,10),(4,38024,195)]
7,10861,[(1,267,22)]
271,281,[(1,65,2)]
103,739,[(1,59,6)]
17,4481,[(2,276,1)]
163,467,[(3,26296,1323)]
5,15233,[(2,45102,1417)]
199,383,[(1,77,2)]
23,3313,[(1,835,36)]
5,15241,[(1,1021,42)]
41,1861,[(3,1850,17),(4,1697,90)]
137,557,[(3,1365,44)]
3,25439,[(3,823,22)]
29,2633,[(4,777,268)]
5,15277,[(2,272,7),(2,44273,1586)]
13,5879,[(3,613,48)]
43,1777,[(1,33,2)]
5,15289,[(1,122,3)]
101,757,[(2,269,8)]
157,487,[(3,45,2)]
113,677,[(1,1102,117)]
5,15307,[(4,6091,480)]
11,6959,[(3,321,10)]
11,6961,[(4,4303,1080)]
3,25523,[(3,21340,111)]
73,1049,[(4,2432,177)]
5,15329,[(4,10209,1144)]
17,4513,[(1,56,3),(1,601,12),(4,3056,435)]
7,10957,[(4,8689,690)]
11,6977,[(1,17663,660)]
7,10979,[(3,586,15)]
3,25603,[(1,160,1)]
5,15349,[(2,277,2)]
7,10973,[(1,419,2)]
101,761,[(1,245,6),(4,5703,340)]
31,2477,[(1,199,2),(1,2471,152),(4,2353,102)]
5,15373,[(4,1684,819)]
41,1877,[(3,38,3)]
3,25667,[(3,9884,1677)]
13,5927,[(3,139,42)]
157,491,[(4,167,18)]
83,929,[(1,567,220),(1,2399,72),(4,4383,316)]
71,1087,[(3,7,2)]
67,1153,[(1,9,2)]
11,7019,[(1,12,5)]
29,2663,[(3,69,4)]
23,3359,[(1,2083,30)]
5,15439,[(3,71,8)]
5,15461,[(3,1392,25)]
5,15473,[(2,278,3)]
223,347,[(1,73,2)]
167,463,[(3,47,2)]
7,11057,[(4,3889,1080)]
13,5953,[(1,70,3)]
211,367,[(3,2847,14),(3,13438,1833),(4,78,17)]
73,1063,[(4,37599,1400)]
19,4079,[(4,1270,159)]
17,4561,[(2,271,8),(2,6952,95),(4,38728,591)]
3,25847,[(3,299,14)]
3,25939,[(1,26336,819)]
29,2683,[(4,7721,510)]
5,15541,[(4,13921,786)]
3,25919,[(3,902,23),(4,3118,1359)]
7,11113,[(1,421,6),(4,3369,440)]
13,5987,[(4,1069,420)]
149,523,[(4,9977,714)]
277,281,[(1,2,1)]
5,15569,[(2,222,13)]
3,25969,[(1,161,2)]
61,1277,[(4,1033,78)]
23,3389,[(1,459,52),(1,1181,114),(4,3297,118)]
53,1471,[(3,727,10)]
103,757,[(1,3957,266)]
17,4591,[(4,2287,48)]
73,1069,[(2,6182,285)]
163,479,[(3,793,24),(3,13862,231)]
101,773,[(2,1893,410)]
29,2693,[(2,279,4),(4,2577,106)]
13,6007,[(3,12109,174)]
17,4597,[(2,6938,145)]
5,15629,[(2,252,11)]
7,11171,[(3,86,57)]
37,2113,[(1,39,2),(1,16521,304),(2,166,15),(3,2298,161),(4,5455,642)]
31,2521,[(1,45,2)]
5,15649,[(2,1202,415),(3,634,17),(4,62191,1506)]
17,4603,[(3,3953,62)]
3,26083,[(1,80,9)]
47,1663,[(1,151,6)]
11,7121,[(1,2007,70)]
5,15661,[(2,113,16)]
23,3407,[(1,12027,688)]
3,26119,[(1,5938,385)]
7,11197,[(1,365,18)]
67,1171,[(3,1024,171)]
13,6037,[(2,280,3),(4,3012,55)]
31,2531,[(1,50,1)]
61,1289,[(2,1298,415)]
151,521,[(1,365,4),(1,30859,740)]
83,947,[(3,76,3)]
97,811,[(3,159,28)]
7,11243,[(1,106,1),(1,50779,1166),(4,5618,75)]
7,11239,[(1,4163,360)]
3,26227,[(1,7708,231)]
61,1291,[(4,615,26)]
5,15749,[(4,62991,502)]
269,293,[(2,201,14),(2,241,12),(4,783,74)]
29,2719,[(3,2257,110),(3,53791,700),(4,8527,690)]
17,4639,[(3,41231,100)]
17,4637,[(3,9025,1104),(3,21945,292)]
19,4153,[(1,1611,10)]
17,4643,[(3,193,18)]
53,1489,[(2,7022,55)]
5,15809,[(4,15489,508)]
31,2551,[(1,3225,574)]
17,4657,[(1,580,21),(2,263,10)]
13,6089,[(2,254,11)]
7,11321,[(1,2453,392)]
7,11311,[(3,27289,936)]
3,26407,[(1,82,9)]
37,2141,[(2,281,4),(2,5972,305),(4,1052,33)]
103,769,[(4,38403,1414)]
3,26449,[(1,119,8)]
11,7207,[(3,1603,22)]
17,4673,[(4,1648,165)]
5,15889,[(1,97,6)]
13,6113,[(1,65270,1363)]
61,1301,[(2,6503,260)]
73,1087,[(3,9,2)]
7,11351,[(1,421,10)]
163,487,[(1,18,1)]
5,15881,[(1,126,1)]
101,787,[(4,3047,114)]
23,3463,[(1,40,3)]
3,26497,[(1,5447,406)]
5,15901,[(2,45713,1508),(4,63199,1518)]
131,607,[(4,24518,471)]
11,7237,[(4,181,420)]
97,821,[(2,226,13)]
29,2749,[(1,20,3),(2,275,8),(3,124,5),(4,10967,210)]
3,26557,[(4,26545,326)]
37,2153,[(1,46,1),(1,14534,703),(4,8575,186)]
5,15937,[(2,278,7)]
7,11383,[(1,104,3)]
97,823,[(3,27,2)]
73,1093,[(3,3070,57)]
17,4691,[(3,191,18)]
3,26597,[(4,9697,910)]
109,733,[(2,7043,120)]
7,11411,[(1,283,22)]
5,15991,[(3,67,8)]
5,16001,[(4,63999,506)]
229,349,[(2,6993,160),(4,60,17)]
67,1193,[(1,11,2)]
79,1013,[(1,127,2),(1,11831,460)]
3,26669,[(4,13213,348)]
73,1097,[(1,32,1)]
173,463,[(4,1679,90)]
7,11467,[(4,3546,445)]
17,4721,[(2,281,6)]
83,967,[(3,19,2)]
5,16061,[(2,41607,2002),(4,3561,1690)]
5,16069,[(1,55492,1155),(2,283,4),(2,6763,230),(3,356,13),(4,14449,798)]
107,751,[(3,31,2)]
191,421,[(1,295,42)]
257,313,[(2,205,14)]
101,797,[(2,6928,195),(4,3692,201)]
3,26839,[(1,158,5)]
7,11503,[(1,429,2)]
19,4243,[(1,52,3)]
59,1367,[(3,16227,230)]
3,26927,[(3,746,21)]
17,4751,[(3,17921,936)]
43,1879,[(3,1539,140),(3,14918,1971),(4,918,31)]
13,6217,[(4,23815,966)]
7,11551,[(1,3627,376)]
3,26953,[(1,755,476)]
83,977,[(1,8727,272)]
277,293,[(1,4,1),(2,125,16),(3,1348,9),(3,61468,1281)]
5,16229,[(3,1176,23)]
19,4273,[(1,63,2)]
7,11593,[(1,99,4)]
113,719,[(3,33,2)]
5,16253,[(2,207,14)]
241,337,[(4,48,17)]
137,593,[(2,285,2)]
5,16249,[(1,1142,21)]
181,449,[(1,527,10),(1,25943,280),(2,5038,355),(3,926,285)]
167,487,[(3,44360,1769)]
107,761,[(1,3837,208)]
17,4793,[(1,21,4),(2,285,4),(2,1067,420),(3,727,264),(4,12615,1192)]
79,1031,[(1,121,190)]
83,983,[(1,30,1)]
3,27191,[(3,53,10)]
79,1033,[(4,40803,202)]
5,16333,[(2,127,16)]
127,643,[(1,1,6)]
13,6277,[(2,176,15)]
5,16349,[(2,247,12)]
3,27239,[(3,187,12)]
263,311,[(4,40584,1015)]
5,16361,[(1,66,7)]
157,521,[(2,286,1)]
13,6299,[(4,39497,1926)]
223,367,[(1,12,1)]
41,1997,[(2,286,3)]
23,3559,[(3,104,5)]
17,4817,[(2,2852,405)]
37,2213,[(3,28,3)]
41,1999,[(3,1199,80)]
3,27299,[(3,10268,77)]
67,1223,[(1,34,1)]
167,491,[(1,18,1)]
11,7451,[(1,24,5)]
3,27337,[(1,163,4)]
5,16411,[(4,65239,1542)]
79,1039,[(3,15,2)]
53,1549,[(2,209,14)]
3,27367,[(1,142,7)]
5,16421,[(3,128,9)]
7,11731,[(3,23858,285)]
13,6317,[(4,25255,318)]
113,727,[(3,56401,1022)]
29,2833,[(1,22,3)]
37,2221,[(2,129,16),(4,5887,654)]
233,353,[(3,115,6)]
3,27407,[(4,12766,605)]
43,1913,[(1,35,2)]
3,27427,[(1,88,9)]
53,1553,[(1,335,12),(2,178,15),(3,2330,297)]
137,601,[(4,41128,609)]
5,16477,[(2,232,13),(2,287,2),(4,6676,495)]
73,1129,[(2,7177,30),(4,41208,203)]
47,1753,[(1,701,198),(4,853,30),(4,1255,276)]
3,27479,[(3,27091,1950)]
19,4339,[(1,34832,345)]
7,11783,[(4,37960,1899)]
59,1399,[(4,670,27)]
11,7499,[(3,10556,285)]
5,16493,[(4,8156,1413)]
109,757,[(2,6768,245)]
13,6353,[(1,55,4)]
3,27527,[(3,43301,1826)]
5,16519,[(3,419,14)]
7,11801,[(4,40991,1020)]
3,27539,[(3,128,11)]
17,4861,[(3,494,11)]
7,11813,[(1,1739,4)]
13,6361,[(3,42,5)]
41,2017,[(1,391,12),(1,3991,264),(2,131,16),(2,48379,884),(3,2197,76)]
5,16561,[(3,238,11)]
7,11827,[(1,435,2)]
83,997,[(4,25895,1002)]
17,4871,[(3,131,6)]
11,7529,[(1,707,30)]
173,479,[(3,473,6)]
13,6379,[(4,24463,978)]
29,2857,[(2,4078,385)]
179,463,[(3,49,2),(3,12814,217),(4,55706,1185)]
23,3607,[(3,301,8)]
197,421,[(2,211,14)]
61,1361,[(1,1690,253)]
101,821,[(4,417,70)]
3,27647,[(3,1159,26)]
7,11863,[(3,507,14)]
11,7547,[(1,1812,95)]
13,6389,[(2,281,8),(2,284,7),(4,2668,183)]
13,6397,[(4,2185,618)]
251,331,[(1,880,21)]
3,27697,[(4,27505,668)]
137,607,[(3,565,14)]
11,7559,[(4,3334,195)]
23,3617,[(1,57,2)]
271,307,[(1,6,1),(1,3431,42),(1,7007,60),(4,18,17)]
3,27749,[(4,4033,1386)]
139,599,[(4,5330,231)]
5,16657,[(2,262,11)]
31,2687,[(3,448,9),(3,3857,288),(4,40448,1449)]
7,11903,[(3,24383,96)]
23,3623,[(1,60,1)]
263,317,[(1,813,506),(4,735,74)]
11,7577,[(1,69,4),(4,6873,364)]
103,809,[(4,38383,1908)]
3,27779,[(3,472,17)]
3,27791,[(3,47,10)]
61,1367,[(3,373,24)]
3,27799,[(1,166,3)]
181,461,[(2,271,10),(2,7217,80),(4,1663,90)]
13,6421,[(2,7092,185)]
7,11927,[(3,365,12)]
7,11939,[(1,1747,20)]
193,433,[(2,288,5)]
5,16741,[(4,4241,1710)]
11,7607,[(3,4398,301)]
7,11959,[(3,389,60)]
5,16729,[(1,2518,357)]
3,27893,[(4,13009,610)]
53,1579,[(4,2023,618)]
19,4409,[(1,1229,80),(1,2747,140),(4,3193,300)]
89,941,[(2,182,15)]
61,1373,[(2,4357,380)]
5,16759,[(3,61,8)]
7,11971,[(1,437,6)]
13,6449,[(1,79,2)]
191,439,[(3,3499,80)]
127,661,[(1,17,6)]
31,2707,[(1,14,3),(1,489,44),(4,1338,37)]
3,27983,[(3,185,12)]
149,563,[(4,2103,98)]
79,1063,[(1,103,6)]
19,4423,[(3,21,4)]
131,641,[(4,7743,380)]
3,28019,[(3,7316,65)]
7,12007,[(1,53035,66),(4,42024,205)]
17,4943,[(3,393,68)]
47,1789,[(1,1513,30)]
13,6469,[(2,24,17)]
17,4951,[(3,3799,124)]
37,2273,[(1,41,2),(2,290,1),(3,598,33)]
109,773,[(2,236,13),(2,4393,380),(4,332,21)]
269,313,[(2,26,17),(2,286,7),(3,15574,2021),(4,983,78)]
7,12041,[(1,28003,464)]
89,947,[(3,58797,790)]
271,311,[(1,6767,220)]
71,1187,[(3,1134,65)]
181,467,[(4,143,18)]
29,2909,[(4,2793,110)]
17,4973,[(3,13393,114),(3,43617,1712),(4,4905,142)]
223,379,[(1,281,12)]
3,28151,[(3,43,10)]
23,3673,[(1,1685,102),(4,19879,1320)]
7,12071,[(3,184,9)]
53,1597,[(2,215,14),(2,7273,40),(4,15575,822)]
137,617,[(1,9405,644),(2,273,10),(3,35,6)]
11,7691,[(3,1460,21)]
5,16921,[(1,4486,315)]
7,12097,[(1,55,6),(1,1755,28)]
89,953,[(2,36,17),(2,289,6)]
7,12107,[(1,110,1)]
131,647,[(1,2394,143)]
7,12119,[(1,88,5)]
7,12113,[(4,42355,618)]
13,6529,[(1,74,3)]
197,431,[(3,45921,1334)]
157,541,[(2,291,4)]
5,16993,[(2,38,17)]
3,28319,[(3,41,10),(4,14158,119)]
23,3697,[(4,39235,1926)]
7,12149,[(1,613,100)]
241,353,[(4,42224,1035)]
43,1979,[(1,44,1)]
5,17021,[(2,5748,335)]
7,12161,[(4,6077,78)]
47,1811,[(1,42,1),(1,1137,152),(4,998,159)]
19,4481,[(1,1439,70)]
5,17029,[(1,1112,39),(3,1876,29)]
53,1607,[(3,259,6)]
5,17041,[(2,238,13)]
5,17053,[(2,292,1)]
269,317,[(2,6987,230)]
107,797,[(4,369,70)]
197,433,[(4,14225,798)]
41,2081,[(1,25,24),(1,2295,308),(2,285,8),(3,15453,880),(3,44899,1740)]
13,6569,[(1,1061,572),(1,3971,28),(2,266,11),(3,1078,57),(4,6743,1128)]
97,881,[(1,28,1),(2,44,17),(3,641,36),(3,37937,1560)]
127,673,[(4,273,20)]
229,373,[(1,12,1),(2,141,16),(3,4084,153),(3,20716,111)]
13,6577,[(1,57,4)]
7,12211,[(3,24874,291)]
23,3719,[(1,496,21)]
113,757,[(2,47626,1495)]
13,6581,[(2,2452,415)]
41,2087,[(4,617,156)]
3,28537,[(1,157,6)]
59,1451,[(1,284,15)]
5,17123,[(4,7841,1422)]
3,28549,[(4,28537,338)]
29,2953,[(1,347,24),(1,3547,198),(2,46,17),(3,11818,235),(3,25546,923),(4,9463,714)]
3,28559,[(3,602,19),(3,11183,1276)]
3,28547,[(3,124,11)]
5,17137,[(2,7318,5)]
31,2767,[(1,16,3)]
53,1619,[(4,26649,1990)]
7,12263,[(3,8237,168)]
3,28631,[(3,37,10)]
151,569,[(1,563,20),(4,5831,240)]
29,2963,[(4,11823,218)]
5,17189,[(1,72,7)]
67,1283,[(1,18944,161)]
23,3739,[(1,1814,279),(1,12277,720)]
3,28657,[(1,167,4)]
47,1831,[(3,101,4)]
41,2099,[(3,1429,30)]
31,2777,[(4,793,276)]
11,7829,[(4,32171,1800)]
7,12301,[(1,443,6)]
277,311,[(4,967,78)]
3,28703,[(3,535,18)]
5,17231,[(3,57,8)]
5,17239,[(3,181,10)]
83,1039,[(3,17,2)]
37,2333,[(2,2548,415),(2,6097,320)]
151,571,[(1,2387,30),(4,210,19)]
53,1627,[(4,6455,162)]
3,28771,[(1,164,5)]
131,659,[(1,312,35)]
71,1217,[(1,9,2)]
17,5081,[(1,27,4),(2,219,14),(2,5917,330),(3,4481,66)]
7,12343,[(1,1789,408)]
137,631,[(4,43183,624)]
5,17293,[(2,268,11),(2,287,8),(4,8644,93)]
31,2791,[(1,159,10)]
41,2111,[(3,485,18)]
5,17321,[(1,4146,329)]
7,12373,[(1,309,22),(4,10105,726)]
37,2341,[(1,48,1)]
7,12377,[(1,445,2)]
23,3767,[(1,2197,42),(4,42120,1477)]
41,2113,[(2,7267,170)]
11,7877,[(4,7833,178)]
193,449,[(1,16,1),(2,56,17),(3,1073,36),(3,23153,492)]
31,2797,[(1,801,28)]
277,313,[(1,6,1)]
7,12391,[(1,7083,136),(4,43056,1045)]
17,5101,[(3,409,22),(4,407,618)]
127,683,[(3,98,3)]
53,1637,[(4,1425,86)]
7,12401,[(1,103,4)]
5,17377,[(2,58,17)]
113,769,[(4,328,21)]
