1999786509323,0,0,1,2585,45498,0.598449
1999356054229,0,0,1,-6952,-212482,0.83833
1999009524307,0,-1,1,3067,-19856,0.94548
1999954597759,1,0,1,1556,63933,0.418857
1999076230457,1,1,0,-2608,-86275,0.981908
1999426858157,0,-1,1,-3169,10436,0.521095
1999340351237,0,1,1,-104310,-13001580,0.044998
1999745763923,0,-1,1,-965,-68688,0.055303
1999763158027,0,-1,1,2868,-34652,0.356457
1999160963587,1,0,1,-14586,673365,0.086912
1999778695763,0,1,1,-5660,175585,0.620883
1999776420809,1,1,1,-9544,-369246,0.93026
1999613290249,1,-1,1,-12372,528358,0.386826
1999337031547,1,1,1,-6189,-177200,0.558959
1999949462461,1,1,1,-2952354,1951313554,0.140284
1999945064771,0,0,1,-1519,-71755,0.420569
1999393501331,1,0,1,-7432,-237633,0.084944
1999170306701,0,0,1,-4166,77999,0.537144
1999632263501,1,1,1,-9624704,-11496898652,0.345184
1999548605291,0,1,1,623,-67563,0.099156
1999470654821,0,1,1,-12909,-564741,0.091182
1999550941039,1,-1,1,-4506,95586,0.133603
1999258491259,0,0,1,2557,46380,0.078427
1999222259357,0,1,1,-4688,-104709,0.50742
1999232242883,1,0,0,-8217,277822,0.213876
1999914358483,0,-1,1,3026,-23941,0.259633
1999029687139,1,0,0,-5787,-155674,0.208723
1999997914627,0,1,1,-15777,760548,0.082342
1999005829453,0,-1,1,-5452,141049,0.306188
1999219475987,0,-1,1,-3717,111864,0.46549
1999924092533,0,-1,1,-1998321,-1086625661,0.659429
1999687831147,1,-1,1,-22399,1297666,0.396856
1999163844257,1,0,0,-6468,-211999,0.796771
1999719255691,0,1,1,-3495,103503,0.763453
1999459071811,0,0,1,-21704,-1232595,0.5757
1999464406619,1,1,1,-8857,-317228,0.583473
1999509051187,0,0,1,-12704,555319,0.074866
1999293515693,1,-1,0,1163,-66586,0.685046
1999767076907,0,-1,1,2118,56058,0.143819
1999507725503,1,1,1,-19043,1001242,0.743171
1999134951139,0,1,1,-1552356,743932047,0.971481
1999358515003,1,1,1,-3787,-60042,0.699752
1999354747543,1,1,1,2776,-37040,0.721856
1999291336723,0,0,1,124,68027,0.237873
1999242977707,0,0,1,-1610,72430,0.142856
1999892051701,1,0,0,-28957,1892980,0.826927
1999603562219,0,0,1,-751,68494,0.018003
1999433425823,1,-1,0,-6176,-172451,0.819926
1999882838501,0,0,1,-3893,64120,0.142197
1999573674083,0,-1,1,-3270,100137,0.068592
1999066590803,0,-1,1,3041,20494,0.187725
1999922510533,0,1,1,-3287,24073,0.473106
1999040404771,1,-1,1,-92389,-10785888,0.450182
1999325142127,1,1,0,-3618,106415,0.204309
1999323235037,1,1,0,-6831,203564,0.362282
1999147506589,0,0,1,-21679,1226705,0.074052
1999376108767,1,-1,0,-9230,350343,0.488025
1999656988837,1,0,1,-2521,-83883,0.583477
1999754624729,1,1,1,-355084,-81589244,0.250707
1999529336747,0,-1,1,-1447338,-669715686,0.673752
1999966907681,1,-1,0,3044,20493,0.740084
1999194728101,0,1,1,-8313349,-9228743685,0.642048
1999560171419,0,0,1,-12511,542904,0.838391
1999341298133,1,-1,1,384,67872,0.658967
1999360353059,0,-1,1,-5322,165981,0.86103
1999686076933,0,-1,1,-151452,22736598,0.120612
1999355052613,0,-1,1,-4507,96043,0.73405
1999397504683,0,0,1,-226895,-41599306,0.117612
1999567064179,0,1,1,1289,66092,0.158642
1999512042013,1,1,1,-3153,2602,0.456862
1999743641047,1,1,0,-1485,-72136,0.680968
1999706551517,0,-1,1,-23820,1421347,0.23133
1999968044189,0,1,1,-13312,582827,0.232703
1999566783719,1,-1,1,-3421,36926,0.307397
1999767096739,0,0,1,-3626,108129,0.364776
1999855999459,1,-1,0,-3151,3326,0.469159
1999467324989,0,0,1,-18551,-970139,0.165662
1999743472691,0,0,1,-532,-68201,0.254103
1999107064049,1,1,0,-17532,883643,0.086232
1999277815123,1,0,0,3130,-8969,0.18051
1999107152297,1,-1,0,-28463,-1839936,0.200057
1999339660673,1,-1,0,2192,-55939,0.47493
1999299204953,1,-1,0,1598,63033,0.632283
1999798526611,0,0,1,-1751,73651,0.268731
1999129994671,1,1,1,-29830,-1996622,0.279644
1999319265929,1,0,1,2103,57177,0.086046
1999639263023,1,0,0,-7204,-245585,0.015221
1999887467659,0,1,1,-10739,430155,0.946811
1999210312747,1,-1,0,-8396,305935,0.46359
1999245494731,0,-1,1,-370145,86800939,0.449743
1999879647751,1,-1,1,-67071,-6668592,0.770223
1999731471659,0,0,1,182,68030,0.266711
1999755029567,1,1,1,2968,28728,0.620321
1999601177851,0,0,1,-14732,-691596,0.026608
1999613535691,0,1,1,-4357,-131395,0.922908
1999294627013,0,0,1,-3698,53516,0.38237
1999262421971,0,0,1,-5152,-157757,0.26256
1999904229371,0,-1,1,950,66784,0.140544
1999995530077,0,0,1,-18766,-987135,0.019647
1999190403251,1,1,1,-5317,-166218,0.365627
