68556707,0,1,1,-87,478,0.364084
453212413,0,1,1,-448,-3657,0.812829
471168109,1,0,1,-159,1283,0.691741
31222843,0,-1,1,-17368,-875230,0.169315
513762817,1,1,0,-525,4288,0.602721
27845641,1,-1,1,-22,262,0.443623
945260783,1,-1,1,-192,-1750,0.547779
277763309,1,-1,0,122,-643,0.640668
821759317,0,1,1,-1113,-14603,0.126342
347903947,0,-1,1,-52,-892,0.436403
94648409,1,-1,1,-127,318,0.614785
154327807,1,-1,1,20,-602,0.222478
115758989,0,0,1,-551,4951,0.645386
65573117,0,0,1,-371,-2723,0.590743
937977779,0,-1,1,-68786,6966795,0.664808
754856189,0,0,1,-1601,24621,0.214938
648917371,0,-1,1,-237,1945,0.34423
773755669,1,0,0,134,1209,0.582319
864593173,0,0,1,-21394,-1204442,0.115628
203497831,1,1,1,-57,-730,0.854088
664650319,1,1,0,-124873,16932504,0.307798
748650737,1,1,1,-1073,-14040,0.681434
625009499,0,-1,1,204,-510,0.942306
341413003,1,0,1,-1401,20037,0.570984
651883523,0,1,1,216,223,0.844962
393303497,1,1,1,-102,-1076,0.294889
535870187,0,0,1,2,-1114,0.976483
51445567,1,-1,0,-86,-441,0.763026
727729073,1,-1,1,-424,-2990,0.504906
298233029,0,-1,1,-735,-7385,0.834451
547364287,1,0,1,-281,-1439,0.006848
165141499,1,0,1,-327035,71957167,0.113854
340787719,1,-1,1,-271,1998,0.667383
259304483,0,-1,1,101,-704,0.174463
406630853,0,-1,1,-203,619,0.545724
433299869,0,-1,1,-17924,929635,0.257864
400384513,1,-1,1,-1435,-20580,0.90955
297346363,1,1,1,-115,-1004,0.771402
336738569,1,0,0,-1501,-22526,0.53283
644564413,0,0,1,-1105,14085,0.504748
89442611,0,0,1,-22,-457,0.056199
911881549,1,1,0,-369,-3250,0.374309
565680229,1,1,0,-1497,21652,0.500286
261404863,1,0,0,-240,-1649,0.164326
153132047,1,1,0,6,-593,0.625699
452658197,0,-1,1,-193,215,0.200534
5736547,1,0,0,-79,238,0.330468
43981481,1,0,1,-306745,-65415863,0.691839
288455317,0,-1,1,-249,1359,0.608513
359377597,0,0,1,-190,429,0.575715
214064497,1,1,0,150,89,0.198642
506910629,0,-1,1,-730,-7276,0.249023
609063269,0,-1,1,-312,-1658,0.6422
481523437,0,1,1,-1364,18913,0.132717
116449591,1,0,1,-660,-6595,0.721992
789584473,1,1,1,230,256,0.124738
922200407,1,1,0,-155,1576,0.423871
602461,1,0,0,-202,1089,0.01022
296853061,0,1,1,-807,8521,0.39167
716563147,0,1,1,-262,1994,0.983893
209307803,0,1,1,31,703,0.430533
277837229,1,1,0,121,670,0.243003
467149043,0,-1,1,162,-729,0.711512
639073693,1,-1,0,-134,1389,0.184261
43943,1,1,0,-15,-32,0.161366
297169973,0,1,1,-202,-802,0.894868
916597907,0,0,1,242,-149,0.198182
726453089,1,-1,1,-4068,100880,0.807108
338794483,1,1,0,-5162,-144925,0.299364
600566381,1,-1,0,-1208,16423,0.256693
891201491,1,-1,1,-343,2060,0.15447
262711817,1,0,1,39,777,0.915215
88120463,1,0,1,-52,469,0.723926
398175461,0,0,1,-968,11552,0.007712
716769541,1,-1,0,-53,1310,0.638769
325447259,1,1,1,-549,4798,0.859504
315268487,1,-1,0,-248,1301,0.681227
586271509,0,1,1,-419,-3233,0.106887
60798433,1,0,1,-2771,55897,0.005158
598045051,0,-1,1,183,-755,0.056699
702377173,0,0,1,-343,2086,0.239964
118429777,1,-1,0,-2960,62733,0.12665
202292033,1,0,0,-173,-1126,0.711571
229513451,0,1,1,153,115,0.58802
933732739,0,0,1,124,-1371,0.386018
493647769,1,0,1,-660,6551,0.749964
945862109,0,-1,1,-2510,49225,0.61519
765087989,0,-1,1,-234,-290,0.011866
504952291,0,0,1,-29912,-1991207,0.933349
500988077,0,0,1,-407,2971,0.386664
203320597,1,0,0,134,-327,0.269705
417552601,1,0,1,-2070,36051,0.599045
241081397,1,0,1,120,-537,0.070087
738679261,1,0,0,-226,7,0.039448
91841509,1,-1,0,94,277,0.193231
9048043,0,0,1,-22856,1329990,0.391486
222284611,0,0,1,91,-635,0.085029
159248813,1,1,1,-15,-614,0.311613
216001673,1,-1,0,-152,187,0.240498
456149761,1,0,0,-100,1089,0.704408
